0,1,target,task
-0.0497423713161244,0.0579455880509116,1,1
-0.0243938720181407,0.0617712329812813,1,1
0.0028685498719072,0.0262844591485079,1,1
0.0260047330072163,0.037919556933427,1,1
0.0537131975811997,0.082648049915347,1,1
0.0977643090246029,0.0587162947907267,1,1
0.0484353676105359,0.0438926029680941,1,1
0.0605699444859517,0.0580674800386979,0,1
0.1013488736227626,0.0458403022609292,0,1
0.0899943181014081,0.0578467966615048,0,1
0.0966221390843861,0.0480081632687879,0,1
0.1416384972891338,0.065223496146103,0,1
0.1309725646874421,0.1049802218437299,0,1
0.1105439508589309,0.1181217813479528,0,1
0.1462073017445326,0.0915455173589418,0,1
0.1053528903876537,0.1328843135971099,0,1
0.0931149786178243,0.1723514868373362,1,1
0.061029410897395,0.1947810475578321,1,1
0.0443475464946296,0.1959959188289104,1,1
0.0898692269272859,0.1934565443254027,1,1
0.1078549152281032,0.2160098719969977,1,1
0.1106141315266989,0.22312258802029,1,1
0.1051632783813808,0.1740497724654129,1,1
0.1088368919953297,0.2128542133224727,1,1
0.1359946249219982,0.2451372620078415,1,1
0.3649257651068962,0.2451372620078415,1,1
0.3752562516385349,0.2118200932108417,1,1
0.3254568382253205,0.1825849283313382,0,1
0.3676866254750811,0.1615746716002249,0,1
0.0349008102789307,0.1615746716002249,0,1
0.0807671560508036,0.1202867353627722,0,1
0.0414239700998871,0.0844726637499163,1,1
0.2217768054680255,0.0844726637499163,1,1
0.188626602257422,0.0565961592859519,1,1
0.1630874049925521,0.0532707525639282,0,1
0.1568829822061171,0.0313825744092562,0,1
0.1970451340696,0.0683807505837933,0,1
0.2008432477671389,0.0730273851072809,0,1
0.2219115697179532,0.0476437669771608,0,1
0.23239935488467,0.0479720980240181,0,1
0.2249182125495863,0.0948380199721748,0,1
0.233094428624142,0.1228350113904768,0,1
0.0098542451512528,0.1228350113904768,0,1
0.0521289889924577,0.1641116823901932,0,1
0.2760309415123156,0.1641116823901932,0,1
0.3064097291049942,0.1941978639311503,0,1
0.2987617592207636,0.1574801225837645,0,1
0.3306329159186666,0.122695821347682,0,1
0.0083848191682219,0.122695821347682,0,1
0.0120035858666036,0.073400210077538,0,1
0.0590248963292918,0.0545561214212062,0,1
0.1077831949354145,0.0484925599189726,0,1
0.0857744643166111,0.0680040084987814,0,1
0.100584766351771,0.0839712788529208,0,1
0.060158573229957,0.0391143852613074,0,1
-0.0780216024616617,0.0391143852613074,0,1
-0.0731980907579402,0.0543080108129575,0,1
-0.0301596470025025,0.077021684054728,1,1
0.0134474075773043,0.029591455942082,1,1
0.0477819694789728,0.0695190819640958,1,1
0.0952265342550328,0.098896037539606,1,1
0.0668375186293846,0.1410537210798899,1,1
0.0457253539793973,0.1805130006280265,1,1
0.3062279846936835,0.1805130006280265,1,1
0.2649248221524173,0.1774138848094357,1,1
0.2766023427441929,0.2224558211268331,0,1
0.276697664002981,0.2015807797292388,0,1
0.2907354889378439,0.1779455967915997,0,1
0.0492443598990462,0.1779455967915997,0,1
0.0503056474661711,0.1747849659301905,0,1
0.0712972403645527,0.1968756920505553,1,1
0.0256932068398187,0.1639700728957085,1,1
0.0632406087840249,0.1337726938189157,1,1
0.2402531010498761,0.1337726938189157,1,1
0.2238451484884119,0.0882558435559242,1,1
0.2045936650874635,0.0539317484475134,0,1
0.194146380072571,0.0826969776727418,0,1
0.1547381005802051,0.0465687948028473,0,1
0.1578028260108667,0.0855544543146182,0,1
0.2055703474659688,0.1129258701535132,0,1
0.1710924603506378,0.087870201408229,0,1
0.2143756845540257,0.0939550141181147,0,1
0.2275173908542514,0.1328755363049286,0,1
0.0245719447491033,0.1328755363049286,0,1
0.0594166355159995,0.1478788576701362,0,1
0.2751698207279868,0.1478788576701362,0,1
0.2759614957420095,0.187034566731802,0,1
0.2943435740100208,0.1941374764641227,0,1
0.2547975596366269,0.1953932357681398,0,1
0.2280114888985099,0.1460356998524602,0,1
0.2681432294375722,0.1447960295242485,0,1
0.031782270625426,0.1447960295242485,0,1
0.0624239539920236,0.1843831120937669,0,1
0.0706383375420428,0.1531576272182628,1,1
0.0406256263089719,0.1266781609149713,1,1
0.0613232063896206,0.1487756615125605,1,1
0.0521608295381777,0.1708502404257841,1,1
0.0675183817708735,0.1263339009917229,1,1
0.2651775095638287,0.1263339009917229,1,1
0.2835179468181115,0.1563856148888767,1,1
0.2433412964364842,0.1065220870188499,0,1
0.2551706280706066,0.0678366151410328,0,1
0.2627838999046747,0.0516531558345508,0,1
0.2427211187844733,0.0922882193908013,0,1
0.2130749760901833,0.0934877936119224,0,1
-0.0198392017101615,0.0934877936119224,0,1
0.0248462282840385,0.1245373073621395,0,1
0.0268781610877147,0.0848625023024794,1,1
0.2090418868108357,0.0848625023024794,1,1
0.1792541791246777,0.1168265281767718,1,1
-0.0313357912121402,0.1168265281767718,1,1
-0.0146056790514783,0.0797579868321482,1,1
0.028875054446647,0.0728856154399084,1,1
0.0785499995697521,0.0443733608674602,1,1
0.0353369554925159,0.0685747477058444,1,1
0.0513857581582988,0.0417911915133891,1,1
0.0827580388420355,0.0620490848195411,0,1
0.055168033570235,0.0160834117064028,0,1
0.0378000968705273,0.0650516757040337,0,1
0.087303297181034,0.1061259756874896,0,1
0.1343621698846179,0.0693376833352371,0,1
0.0933987698125655,0.1193029784449254,1,1
0.0613883563130922,0.0736932824855769,1,1
0.0530416343607521,0.0451428868127346,1,1
0.048471676853112,0.0914808570324593,1,1
0.08636301553026,0.058922812667184,1,1
0.1029086993949658,0.0430580261002442,0,1
0.1044238082965024,0.0625962821374632,0,1
0.0962834534824031,0.0538248064469992,0,1
0.1104631942683959,0.0728329683319684,0,1
0.1407711812913875,0.1024322661131835,0,1
0.1888304534866741,0.0832100224818534,0,1
0.1722867670152859,0.0734448082945673,0,1
0.1685201575817092,0.0246006937846227,0,1
0.1313192133336533,0.0281649507440911,0,1
-0.1025322185298995,0.0281649507440911,0,1
-0.0745120405588576,0.067694788070455,0,1
-0.0258643149550094,0.0940231928862603,1,1
0.0190163181240532,0.0918733197520083,1,1
0.0359915671829588,0.0497117586268505,1,1
0.0751107404527123,0.097666405345964,1,1
0.2167029324833937,0.097666405345964,1,1
0.2512533857961319,0.0773699232228538,1,1
0.2825152976717257,0.0548162590436401,0,1
0.2533408876713782,0.0063455346653065,0,1
0.2617407714256333,0.0251977644854762,0,1
0.254503834494833,0.0564555459463152,0,1
-0.0649404180848787,0.0564555459463152,0,1
-0.0263980234954484,0.0423443381453083,0,1
0.0049246005209318,0.046290138875749,1,1
0.0498843115266087,0.0738686164345643,1,1
0.0555867526435896,0.0703627128621877,1,1
0.0900664033882173,0.0491061359017261,1,1
0.0607256638757876,0.0716433906859638,1,1
0.0342148087614785,0.0849814280616214,1,1
0.0800223374454445,0.0794734917336573,1,1
0.070431748398141,0.0746100818056421,1,1
0.0646228269926602,0.1122069172094207,1,1
0.0947064078927206,0.0793057271932313,1,1
0.1297696434086472,0.0708589730533048,0,1
0.1333971115224155,0.1033204744442146,0,1
0.1016691821945357,0.0733859305643634,0,1
0.0859611866834568,0.1085544076451849,0,1
0.0713726611870192,0.1225981330492382,0,1
0.0515145246407242,0.1463415583065455,1,1
0.0952221217623529,0.1696994967742079,1,1
0.1245452255379998,0.1609240365231052,1,1
0.1237234323919722,0.1220200194086821,1,1
0.0826085979597845,0.1036984972235067,1,1
0.0446859443766546,0.0563518132197905,1,1
0.0776136101558335,0.0637470647098582,1,1
0.1256986229148647,0.0689585085537544,0,1
0.1723959993530601,0.0675331236650441,0,1
0.1710584896460322,0.1129587388402918,0,1
0.214672495730538,0.1544107837879071,0,1
0.2595912587399822,0.1465023227937374,0,1
0.3089106904906665,0.1063010886519889,0,1
-0.0253309035898026,0.1063010886519889,0,1
0.0175931813736981,0.0860456590789482,0,1
0.0472605700331498,0.0758212382417937,1,1
0.0931347621768843,0.0648706205997518,1,1
0.1304637320093183,0.0295878458755342,1,1
0.1541941038356603,0.0416563916985353,0,1
0.1698626489253573,0.0906051320865892,0,1
0.194205315329383,0.1332335128930313,0,1
0.1758874131048417,0.1350005042215899,0,1
0.2238628919342585,0.1356233058230047,0,1
0.2615106809462696,0.0948283740035924,0,1
0.21470074949779,0.1217933886181283,0,1
0.1719016438346423,0.1241254877507384,0,1
0.0145418595841584,0.1241254877507384,0,1
0.0460129863985819,0.1085131489223573,0,1
0.0495942373036327,0.1250369728554078,1,1
0.0910036781082902,0.1586320358461365,1,1
0.1222447112704028,0.1897514971419394,1,1
0.1619345110971128,0.1492462789311062,1,1
0.1787599837368237,0.1628900046282836,1,1
0.1474780692288481,0.1482922882874222,1,1
0.1027866040052911,0.1116299830507792,1,1
0.1515817125770368,0.0630874413666316,0,1
0.1628152283746799,0.0569714669289505,0,1
0.1859288512524949,0.0748031781710271,0,1
0.2329119449457019,0.0670366423406493,0,1
0.2248658873116233,0.0484491571211966,0,1
0.2165353792654503,0.0805647641512748,0,1
-0.0593787373759629,0.0805647641512748,0,1
-0.0474076275953592,0.1121940691944115,0,1
0.2317885739853786,0.1121940691944115,0,1
0.1911796476295183,0.1220574224880776,0,1
0.224138777879445,0.1038752798305054,0,1
0.2462141781110329,0.1259316543656568,0,1
0.240538437916822,0.1127068393133586,0,1
0.2564527916518209,0.1314741202430772,0,1
0.257350398842494,0.1543783535534728,0,1
0.0288867186091918,0.1543783535534728,0,1
0.0769649127529918,0.1451175100625497,0,1
0.0962274006417147,0.1723920071247082,1,1
0.0728348872766744,0.202366695587752,1,1
0.1077478960562235,0.2176514343825687,1,1
0.1222499982001991,0.2563188837065072,1,1
0.1608889798638804,0.2229027494156358,1,1
0.1218935795761871,0.1840224110312784,1,1
0.1402346598614527,0.1544516793145819,1,1
0.1077579977667471,0.1597742254193762,1,1
0.3025764046858092,0.1597742254193762,1,1
0.3066254350419599,0.1272372246542798,1,1
0.2630231851430029,0.1408418940752215,0,1
0.2734312251436692,0.1206945666971612,0,1
0.2769127856092554,0.1472098727384504,0,1
0.031034074764074,0.1472098727384504,0,1
0.0477582535062637,0.1394787543443836,0,1
0.0755545237139277,0.1310095207901058,1,1
0.0562903569231722,0.1304088074507908,1,1
0.2489320857301744,0.1304088074507908,1,1
0.2957972249231826,0.1515044994509126,1,1
0.017261996621256,0.1515044994509126,1,1
0.0381231330144952,0.1279244358478432,1,1
0.0552493163883705,0.1392228849838264,1,1
0.0629976034778928,0.1089840934927028,1,1
0.1008254799416124,0.1169583279641328,1,1
0.0554181791608778,0.0870956094794317,1,1
0.2160101300857627,0.0870956094794317,1,1
0.1985016922608641,0.1197635118440424,1,1
0.2379394466962833,0.1308332972286781,0,1
0.0054780765363541,0.1308332972286781,0,1
0.0116741356677864,0.1188473916718317,0,1
0.039661078887587,0.1540262162983901,1,1
0.0468897468508454,0.1893286414827864,1,1
0.2992707541079867,0.1893286414827864,1,1
0.301409536702665,0.1838428213698817,1,1
0.2793360667292825,0.1984931620202382,0,1
0.0938985146862706,0.1984931620202382,0,1
0.0711436707091647,0.1966291249142806,0,1
0.0727958644724692,0.2090722616276215,1,1
0.0251549378442977,0.2491454229289256,1,1
0.0532166012548857,0.2757827301731841,1,1
0.0804717009890453,0.2522413106727536,1,1
0.0929984366068077,0.2531965428728269,1,1
0.0577887992753279,0.2135752035609104,1,1
0.0415631811667086,0.1690280517606555,1,1
0.0428029387075075,0.1867713311821901,1,1
0.3278990076494787,0.1867713311821901,1,1
0.3633196929120336,0.1992916254315809,1,1
0.359365261705298,0.1556663423275103,0,1
0.403173624877925,0.1253922754724082,0,1
-0.0058403550701558,0.1253922754724082,0,1
0.0411770474149154,0.0968651304917473,0,1
0.0705707876190882,0.138860592406381,1,1
0.0782106036549205,0.1818844867309565,1,1
0.1214202612272689,0.1547734014404876,1,1
0.1112199510580973,0.1828809745936948,1,1
0.1307418393219611,0.1391419733640025,1,1
0.1458027149590611,0.1351620470476365,1,1
0.1901358378994979,0.1579432885223751,1,1
0.1985223781688365,0.1897467556762608,0,1
0.155083112120521,0.2335087396071963,0,1
0.1065142421898796,0.2674389170437212,0,1
0.0636927341840572,0.2737315324840383,1,1
0.0298682412385788,0.3059303186603219,1,1
0.0341018000994296,0.2732037480670973,1,1
0.0601630072864056,0.2581735121489232,1,1
0.0837102237063539,0.2218572121293703,1,1
0.0886557856390866,0.2129447592172849,1,1
0.0466562450774062,0.2551699406887618,1,1
0.3666405413432416,0.2551699406887618,1,1
0.3585782412898172,0.2590126798681395,1,1
0.3933351493848742,0.2237303712730718,0,1
0.3974830043905932,0.1873823989163368,0,1
0.4045990900668674,0.1954156047009112,0,1
0.3890648945496062,0.1785892238151563,0,1
0.3425052779548057,0.2234662717363733,0,1
0.338506653593206,0.2632812901651749,0,1
0.356096778877745,0.2184336787421159,0,1
0.3290770643823829,0.2574672858691405,0,1
0.1077636435266639,0.2574672858691405,0,1
0.1228266806219427,0.2771331989296076,0,1
0.1196088633591571,0.2928160802918932,1,1
0.1320264038265161,0.3289268298987973,1,1
0.0823007568369756,0.3311495773853092,1,1
0.0367386071366385,0.3809090212536933,1,1
0.0788494952361502,0.370476147591888,1,1
0.0725439595667731,0.3677745124718035,1,1
0.0232079680828096,0.3300010498804155,1,1
0.4551079735633498,0.3300010498804155,1,1
0.4601805936865599,0.2834769060939698,1,1
0.4295738977272012,0.2591740699628714,0,1
0.4209653015260686,0.2182978376928584,0,1
0.4676121679012117,0.1954077835914743,0,1
0.0688443446791144,0.1954077835914743,0,1
0.0472225362555889,0.1932159007695662,0,1
0.0791488836674195,0.1435113524889009,1,1
0.1137379224418617,0.1015312457301442,1,1
0.1271984486552689,0.0684066750857368,1,1
0.0866854049106478,0.0483400484904383,0,1
0.0383111816297135,0.0612423391393835,0,1
0.080886060246791,0.06421603933123,0,1
0.0643784461838424,0.0283274912133253,0,1
0.0353660998011664,0.0682447338678761,0,1
0.0680924648433728,0.0837347742923889,1,1
0.105421447787036,0.121315955189392,1,1
0.137525880910774,0.1626757819577399,1,1
0.1470840018536704,0.2114782764456253,1,1
0.3491260975709472,0.2114782764456253,1,1
0.3395696786407766,0.2148408684087125,1,1
0.3314994370209757,0.1988498811962011,0,1
0.3304131519911706,0.1725474261310852,0,1
0.3794543173622698,0.2099678362472144,0,1
0.3453725213060464,0.2042074743706295,0,1
0.3057176166128471,0.1935139797887355,0,1
0.0571600427112538,0.1935139797887355,0,1
0.0585406437319619,0.2082376786676725,0,1
0.0611234310879765,0.161667441607842,1,1
0.0874588940350577,0.1137758218700442,1,1
0.1169614181196052,0.0672720846390692,1,1
0.1120884005852313,0.0780746796776321,1,1
0.0737502063270154,0.0908072581970409,1,1
0.0551975778022239,0.0803193341177934,1,1
0.102184405165423,0.0383645036650623,0,1
0.0703982836516562,0.0421697819994213,0,1
0.0452752712074032,0.0517394231656545,1,1
0.0670135171853922,0.0705201663558746,1,1
0.0584604662983641,0.0346708088362642,0,1
0.0111428314547075,0.0475727730152115,1,1
0.0417708362307055,0.0662401784546294,1,1
0.0868384371740065,0.0772531514742311,1,1
0.0807770481714031,0.0787539531384477,0,1
0.1120841673050112,0.1081315142856773,0,1
0.1149519358634533,0.1555928693762303,0,1
0.1078194238567226,0.2017108158742555,0,1
0.0675314967575484,0.1851699861843553,1,1
0.0851241409344868,0.1493112111945704,1,1
0.0508561395677128,0.1497341836521176,1,1
0.0731406626328827,0.1496339781082356,1,1
0.0697513654113905,0.1903979814913438,1,1
0.0497340901982953,0.197838507619237,1,1
0.0605340845105876,0.2298182021351944,1,1
0.0480580485851097,0.2121580164180441,1,1
0.3237550183475398,0.2121580164180441,1,1
0.3025511090228301,0.1938969798018423,1,1
0.2835440000700224,0.216150158847822,0,1
0.2530352619653626,0.2495221124224409,0,1
0.2311615169689256,0.2269263354475414,0,1
0.1877158634921547,0.2243286488109341,0,1
0.2322020973494666,0.2064269068493906,0,1
0.204411090055037,0.2408129986610498,0,1
0.2404451805988355,0.2721890111847969,1,1
0.2024834412234973,0.2629723851405888,1,1
0.2028890815167178,0.2585822907365058,1,1
0.2510232209381942,0.2729367604054046,1,1
0.2128187304612701,0.3113933443429816,1,1
0.1816124326804585,0.2818861142220799,1,1
0.416039228455314,0.2818861142220799,1,1
0.4360836377308756,0.2988360952134451,1,1
0.1559631228766524,0.2988360952134451,1,1
0.1425085280225187,0.2795349496375708,1,1
0.4026459423067614,0.2795349496375708,0,1
0.3825065366702441,0.326044989684829,0,1
0.411473739865527,0.3477881691987535,0,1
0.4228633433147747,0.3446892502225235,0,1
0.4248892083913281,0.3827669614046139,0,1
0.4703402806755761,0.4069990582559111,0,1
0.4614011951107086,0.4330315511427126,0,1
0.4496605886165168,0.4070605703033672,0,1
0.4088871529462021,0.3595373974158505,0,1
0.2069424700580195,0.3595373974158505,0,1
0.1613174919872165,0.3205258649104738,0,1
0.1212876261029233,0.3500319812007788,1,1
0.1137837493950524,0.3914056442613919,1,1
0.1574256494718254,0.4332039265489237,1,1
0.1148151856306742,0.4715335353190288,1,1
0.1137931417939041,0.4233873307404183,1,1
0.5426072162649627,0.4233873307404183,1,1
0.5409086708805285,0.3791875063893991,1,1
0.4940751465267052,0.3442088722646612,0,1
0.5260560804330916,0.3224069112481933,0,1
0.205403622697524,0.3224069112481933,0,1
0.2187288561647201,0.2965475078201349,0,1
0.2300734191210107,0.2826934531202004,1,1
0.2541305006086938,0.2938230582255493,1,1
0.242268811633866,0.2499599007235162,1,1
0.2858843264379571,0.25111669774521,1,1
0.2372143121399311,0.2193010324528913,1,1
0.2026972461070988,0.1983662276148383,0,1
0.1754953438275107,0.1505913340680259,0,1
